,customer_id,store_id,first_name,last_name,email,activebool,create_date,last_update,active,address_id,address,address2,district,postal_code,phone,last_updateaddress_id,city_id,city,last_updatecity_id,country_id,country,last_updatecountry_id
64.0,373,1,Louis,Leone,louis.leone@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,380.0,1519 Santiago de los Caballeros Loop,,East Kasai,22025.0,409315295763.0,2006-02-15 09:45:30,349.0,Myingyan,2006-02-15 09:45:25,65.0,Nauru,2006-02-15 09:44:00
65.0,11,2,Lisa,Anderson,lisa.anderson@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,16.0,808 Bhopal Manor,,Haryana,10672.0,465887807014.0,2006-02-15 09:45:30,583.0,Yangor,2006-02-15 09:45:25,66.0,Nepal,2006-02-15 09:44:00
66.0,530,2,Darryl,Ashcraft,darryl.ashcraft@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,539.0,1332 Gaziantep Lane,,Shandong,22813.0,383353187467.0,2006-02-15 09:45:30,81.0,Birgunj,2006-02-15 09:45:25,67.0,Netherlands,2006-02-15 09:44:00
67.0,224,2,Pearl,Garza,pearl.garza@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,229.0,1014 Loja Manor,,Tamil Nadu,66851.0,460795526514.0,2006-02-15 09:45:30,23.0,Amersfoort,2006-02-15 09:45:25,68.0,New Zealand,2006-02-15 09:44:00
67.0,215,2,Jessie,Banks,jessie.banks@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,220.0,1201 Qomsheh Manor,,Gois,21464.0,873492228462.0,2006-02-15 09:45:30,29.0,Apeldoorn,2006-02-15 09:45:25,68.0,New Zealand,2006-02-15 09:44:00
67.0,428,2,Herbert,Kruger,herbert.kruger@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,435.0,740 Udaipur Lane,,Nizni Novgorod,33505.0,497288595103.0,2006-02-15 09:45:30,151.0,Ede,2006-02-15 09:45:25,68.0,New Zealand,2006-02-15 09:44:00
67.0,387,2,Jesse,Schilling,jesse.schilling@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,394.0,753 Ilorin Avenue,,Sichuan,3656.0,464511145118.0,2006-02-15 09:45:30,158.0,Emmen,2006-02-15 09:45:25,68.0,New Zealand,2006-02-15 09:44:00
67.0,405,1,Leonard,Schofield,leonard.schofield@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,412.0,1639 Saarbrcken Drive,,North West,9827.0,328494873422.0,2006-02-15 09:45:30,438.0,s-Hertogenbosch,2006-02-15 09:45:25,68.0,New Zealand,2006-02-15 09:44:00
68.0,164,2,Joann,Gardner,joann.gardner@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,169.0,154 Tallahassee Loop,,Xinxiang,62250.0,935508855935.0,2006-02-15 09:45:30,200.0,Hamilton,2006-02-15 09:45:25,69.0,Nigeria,2006-02-15 09:44:00
69.0,540,1,Tyrone,Asher,tyrone.asher@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,549.0,454 Qinhuangdao Drive,,Tadla-Azilal,25866.0,786270036240.0,2006-02-15 09:45:30,69.0,Benin City,2006-02-15 09:45:25,70.0,North Korea,2006-02-15 09:44:00
69.0,292,2,Misty,Lambert,misty.lambert@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,299.0,32 Pudukkottai Lane,,Ohio,38834.0,967274728547.0,2006-02-15 09:45:30,141.0,Deba Habe,2006-02-15 09:45:25,70.0,North Korea,2006-02-15 09:44:00
69.0,339,2,Walter,Perryman,walter.perryman@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,346.0,1217 Konotop Avenue,,Gelderland,504.0,718917251754.0,2006-02-15 09:45:30,152.0,Effon-Alaiye,2006-02-15 09:45:25,70.0,North Korea,2006-02-15 09:44:00
69.0,232,2,Constance,Reid,constance.reid@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,237.0,1736 Cavite Place,,Qina,98775.0,431770603551.0,2006-02-15 09:45:30,217.0,Ife,2006-02-15 09:45:25,70.0,North Korea,2006-02-15 09:44:00
69.0,79,1,Rachel,Barnes,rachel.barnes@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,84.0,1888 Kabul Drive,,Oyo & Osun,20936.0,701457319790.0,2006-02-15 09:45:30,218.0,Ikerre,2006-02-15 09:45:25,70.0,North Korea,2006-02-15 09:44:00
69.0,577,2,Clifton,Malcolm,clifton.malcolm@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,586.0,951 Springs Lane,,Central Mindanao,96115.0,165164761435.0,2006-02-15 09:45:30,220.0,Ilorin,2006-02-15 09:45:25,70.0,North Korea,2006-02-15 09:44:00
69.0,217,2,Agnes,Bishop,agnes.bishop@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,222.0,1168 Najafabad Parkway,,Kabol,40301.0,886649065861.0,2006-02-15 09:45:30,252.0,Kaduna,2006-02-15 09:45:25,70.0,North Korea,2006-02-15 09:44:00
69.0,173,1,Audrey,Ray,audrey.ray@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,178.0,1848 Salala Boulevard,,Miranda,25220.0,48265851133.0,2006-02-15 09:45:30,374.0,Ogbomosho,2006-02-15 09:45:25,70.0,North Korea,2006-02-15 09:44:00
69.0,402,1,Luis,Yanez,luis.yanez@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,409.0,1266 Laredo Parkway,,Saitama,7664.0,1483365694.0,2006-02-15 09:45:30,381.0,Ondo,2006-02-15 09:45:25,70.0,North Korea,2006-02-15 09:44:00
69.0,467,2,Alvin,Deloach,alvin.deloach@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,474.0,1469 Plock Lane,,Galicia,95835.0,622884741180.0,2006-02-15 09:45:30,389.0,Owo,2006-02-15 09:45:25,70.0,North Korea,2006-02-15 09:44:00
69.0,278,2,Billie,Horton,billie.horton@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,285.0,1006 Santa Brbara dOeste Manor,,Ondo & Ekiti,36229.0,85059738746.0,2006-02-15 09:45:30,390.0,Oyo,2006-02-15 09:45:25,70.0,North Korea,2006-02-15 09:44:00
69.0,488,2,Shane,Millard,shane.millard@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,495.0,656 Matamoros Drive,,Boyac,19489.0,17305839123.0,2006-02-15 09:45:30,488.0,Sokoto,2006-02-15 09:45:25,70.0,North Korea,2006-02-15 09:44:00
69.0,463,2,Darrell,Power,darrell.power@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,470.0,1088 Ibirit Place,,Jalisco,88502.0,49084281333.0,2006-02-15 09:45:30,596.0,Zaria,2006-02-15 09:45:25,70.0,North Korea,2006-02-15 09:44:00
70.0,521,2,Roland,South,roland.south@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,530.0,1003 Qinhuangdao Street,,West Java,25972.0,35533115997.0,2006-02-15 09:45:30,420.0,Pyongyang,2006-02-15 09:45:25,71.0,Oman,2006-02-15 09:44:00
71.0,245,1,Courtney,Day,courtney.day@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,250.0,829 Grand Prairie Way,,Paran,6461.0,741070712873.0,2006-02-15 09:45:30,329.0,Masqat,2006-02-15 09:45:25,72.0,Pakistan,2006-02-15 09:44:00
71.0,21,1,Michelle,Clark,michelle.clark@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,26.0,28 Charlotte Amalie Street,,Rabat-Sal-Zammour-Z,37551.0,161968374323.0,2006-02-15 09:45:30,444.0,Salala,2006-02-15 09:45:25,72.0,Pakistan,2006-02-15 09:44:00
72.0,569,2,Dave,Gardiner,dave.gardiner@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,578.0,1405 Hagonoy Avenue,,Slaskie,86587.0,867287719310.0,2006-02-15 09:45:30,134.0,Dadu,2006-02-15 09:45:25,73.0,Paraguay,2006-02-15 09:44:00
72.0,261,1,Deanna,Byrd,deanna.byrd@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,268.0,1831 Nam Dinh Loop,,National Capital Reg,51990.0,322888976727.0,2006-02-15 09:45:30,324.0,Mandi Bahauddin,2006-02-15 09:45:25,73.0,Paraguay,2006-02-15 09:44:00
72.0,451,1,Jim,Rea,jim.rea@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,458.0,138 Caracas Boulevard,,Zulia,16790.0,974433019532.0,2006-02-15 09:45:30,327.0,Mardan,2006-02-15 09:45:25,73.0,Paraguay,2006-02-15 09:44:00
72.0,275,2,Carole,Barnett,carole.barnett@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,282.0,556 Baybay Manor,,Oyo & Osun,55802.0,363982224739.0,2006-02-15 09:45:30,375.0,Okara,2006-02-15 09:45:25,73.0,Paraguay,2006-02-15 09:44:00
72.0,376,1,Randy,Gaither,randy.gaither@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,383.0,686 Donostia-San Sebastin Lane,,Guangdong,97390.0,71857599858.0,2006-02-15 09:45:30,472.0,Shikarpur,2006-02-15 09:45:25,73.0,Paraguay,2006-02-15 09:44:00
73.0,476,1,Derrick,Bourque,derrick.bourque@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,483.0,632 Usolje-Sibirskoje Parkway,,Ha Darom,73085.0,667648979883.0,2006-02-15 09:45:30,37.0,Asuncin,2006-02-15 09:45:25,74.0,Peru,2006-02-15 09:44:00
73.0,25,1,Deborah,Walker,deborah.walker@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,30.0,18 Duisburg Boulevard,,,58327.0,998009777982.0,2006-02-15 09:45:30,122.0,Ciudad del Este,2006-02-15 09:45:25,74.0,Peru,2006-02-15 09:44:00
73.0,423,2,Alfred,Casillas,alfred.casillas@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,430.0,355 Vitria de Santo Anto Way,,Oaxaca,81758.0,548003849552.0,2006-02-15 09:45:30,453.0,San Lorenzo,2006-02-15 09:45:25,74.0,Peru,2006-02-15 09:44:00
74.0,369,2,Fred,Wheat,fred.wheat@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,376.0,1061 Ede Avenue,,Southern Tagalog,57810.0,333390595558.0,2006-02-15 09:45:30,99.0,Callao,2006-02-15 09:45:25,75.0,Philippines,2006-02-15 09:44:00
74.0,107,1,Florence,Woods,florence.woods@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,112.0,1002 Ahmadnagar Manor,,Mxico,93026.0,371490777743.0,2006-02-15 09:45:30,214.0,Hunuco,2006-02-15 09:45:25,75.0,Philippines,2006-02-15 09:44:00
74.0,165,2,Lorraine,Stephens,lorraine.stephens@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,170.0,710 San Felipe del Progreso Avenue,,Lilongwe,76901.0,843801144113.0,2006-02-15 09:45:30,305.0,Lima,2006-02-15 09:45:25,75.0,Philippines,2006-02-15 09:44:00
74.0,509,1,Raul,Fortier,raul.fortier@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,516.0,1574 Goinia Boulevard,,Heilongjiang,39529.0,59634255214.0,2006-02-15 09:45:30,503.0,Sullana,2006-02-15 09:45:25,75.0,Philippines,2006-02-15 09:44:00
75.0,513,2,Duane,Tubbs,duane.tubbs@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,522.0,1768 Udine Loop,,Battambang,32347.0,448876499197.0,2006-02-15 09:45:30,61.0,Baybay,2006-02-15 09:45:25,76.0,Poland,2006-02-15 09:44:00
75.0,70,2,Christina,Ramirez,christina.ramirez@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,75.0,492 Cam Ranh Street,,Eastern Visayas,50805.0,565018274456.0,2006-02-15 09:45:30,62.0,Bayugan,2006-02-15 09:45:25,76.0,Poland,2006-02-15 09:44:00
75.0,319,2,Ronald,Weiner,ronald.weiner@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,326.0,470 Boksburg Street,,Central,97960.0,908029859266.0,2006-02-15 09:45:30,82.0,Bislig,2006-02-15 09:45:25,76.0,Poland,2006-02-15 09:44:00
75.0,316,1,Steven,Curley,steven.curley@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,323.0,1769 Iwaki Lane,,Kujawsko-Pomorskie,25787.0,556100547674.0,2006-02-15 09:45:30,98.0,Cabuyao,2006-02-15 09:45:25,76.0,Poland,2006-02-15 09:44:00
75.0,575,2,Isaac,Oglesby,isaac.oglesby@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,584.0,1819 Alessandria Loop,,Campeche,53829.0,377633994405.0,2006-02-15 09:45:30,104.0,Cavite,2006-02-15 09:45:25,76.0,Poland,2006-02-15 09:44:00
75.0,345,1,Carl,Artis,carl.artis@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,352.0,1673 Tangail Drive,,Daugavpils,26857.0,627924259271.0,2006-02-15 09:45:30,138.0,Davao,2006-02-15 09:45:25,76.0,Poland,2006-02-15 09:44:00
75.0,392,2,Sean,Douglass,sean.douglass@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,399.0,331 Bydgoszcz Parkway,,Asturia,966.0,537374465982.0,2006-02-15 09:45:30,182.0,Gingoog,2006-02-15 09:45:25,76.0,Poland,2006-02-15 09:44:00
75.0,368,1,Harry,Arce,harry.arce@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,0,375.0,1049 Matamoros Parkway,,Karnataka,69640.0,960505250340.0,2006-02-15 09:45:30,192.0,Hagonoy,2006-02-15 09:45:25,76.0,Poland,2006-02-15 09:44:00
75.0,197,2,Sue,Peters,sue.peters@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,202.0,955 Bamenda Way,,Ondo & Ekiti,1545.0,768481779568.0,2006-02-15 09:45:30,219.0,Iligan,2006-02-15 09:45:25,76.0,Poland,2006-02-15 09:44:00
75.0,102,1,Crystal,Ford,crystal.ford@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,107.0,1177 Jelets Way,,Kwara & Kogi,3305.0,484292626944.0,2006-02-15 09:45:30,221.0,Imus,2006-02-15 09:45:25,76.0,Poland,2006-02-15 09:44:00
75.0,420,1,Jacob,Lance,jacob.lance@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,427.0,1557 Cape Coral Parkway,,Hubei,46875.0,368284120423.0,2006-02-15 09:45:30,294.0,Lapu-Lapu,2006-02-15 09:45:25,76.0,Poland,2006-02-15 09:44:00
75.0,380,1,Russell,Brinson,russell.brinson@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,387.0,401 Sucre Boulevard,,New Hampshire,25007.0,486395999608.0,2006-02-15 09:45:30,323.0,Mandaluyong,2006-02-15 09:45:25,76.0,Poland,2006-02-15 09:44:00
75.0,249,2,Dora,Medina,dora.medina@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,254.0,786 Stara Zagora Way,,Oyo & Osun,98332.0,716256596301.0,2006-02-15 09:45:30,391.0,Ozamis,2006-02-15 09:45:25,76.0,Poland,2006-02-15 09:44:00
75.0,329,2,Frank,Waggoner,frank.waggoner@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,336.0,430 Kumbakonam Drive,,Santa F,28814.0,105470691550.0,2006-02-15 09:45:30,458.0,Santa Rosa,2006-02-15 09:45:25,76.0,Poland,2006-02-15 09:44:00
75.0,318,1,Brian,Wyman,brian.wyman@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,325.0,1892 Nabereznyje Telny Lane,,Tutuila,28396.0,478229987054.0,2006-02-15 09:45:30,517.0,Taguig,2006-02-15 09:45:25,76.0,Poland,2006-02-15 09:44:00
75.0,212,2,Wilma,Richards,wilma.richards@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,217.0,1001 Miyakonojo Lane,,Taizz,67924.0,584316724815.0,2006-02-15 09:45:30,519.0,Talavera,2006-02-15 09:45:25,76.0,Poland,2006-02-15 09:44:00
75.0,285,1,Miriam,Mckinney,miriam.mckinney@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,292.0,1993 Tabuk Lane,,Tamil Nadu,64221.0,648482415405.0,2006-02-15 09:45:30,523.0,Tanauan,2006-02-15 09:45:25,76.0,Poland,2006-02-15 09:44:00
75.0,574,2,Julian,Vest,julian.vest@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,583.0,1489 Kakamigahara Lane,,Taipei,98883.0,29341849811.0,2006-02-15 09:45:30,527.0,Tanza,2006-02-15 09:45:25,76.0,Poland,2006-02-15 09:44:00
75.0,235,1,Jackie,Lynch,jackie.lynch@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,240.0,1479 Rustenburg Boulevard,,Southern Tagalog,18727.0,727785483194.0,2006-02-15 09:45:30,528.0,Tarlac,2006-02-15 09:45:25,76.0,Poland,2006-02-15 09:44:00
75.0,427,2,Jesus,Mccartney,jesus.mccartney@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,434.0,1404 Taguig Drive,,Okayama,87212.0,572068624538.0,2006-02-15 09:45:30,548.0,Tuguegarao,2006-02-15 09:45:25,76.0,Poland,2006-02-15 09:44:00
76.0,234,1,Claudia,Fuller,claudia.fuller@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,239.0,98 Stara Zagora Boulevard,,Valle,76448.0,610173756082.0,2006-02-15 09:45:30,97.0,Bydgoszcz,2006-02-15 09:45:25,77.0,Puerto Rico,2006-02-15 09:44:00
76.0,112,2,Rosa,Reynolds,rosa.reynolds@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,117.0,1079 Tel Aviv-Jaffa Boulevard,,Sucre,10885.0,358178933857.0,2006-02-15 09:45:30,133.0,Czestochowa,2006-02-15 09:45:25,77.0,Puerto Rico,2006-02-15 09:44:00
76.0,221,1,Bessie,Morrison,bessie.morrison@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,226.0,810 Palghat (Palakkad) Boulevard,,Jaroslavl,73431.0,516331171356.0,2006-02-15 09:45:30,236.0,Jastrzebie-Zdrj,2006-02-15 09:45:25,77.0,Puerto Rico,2006-02-15 09:44:00
76.0,299,2,James,Gannon,james.gannon@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,306.0,1883 Maikop Lane,,Kaliningrad,68469.0,96110042435.0,2006-02-15 09:45:30,255.0,Kalisz,2006-02-15 09:45:25,77.0,Puerto Rico,2006-02-15 09:44:00
76.0,485,1,Clyde,Tobias,clyde.tobias@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,492.0,185 Mannheim Lane,,Stavropol,23661.0,589377568313.0,2006-02-15 09:45:30,409.0,Plock,2006-02-15 09:45:25,77.0,Puerto Rico,2006-02-15 09:44:00
76.0,259,2,Lena,Jensen,lena.jensen@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,266.0,862 Xintai Lane,,Cagayan Valley,30065.0,265153400632.0,2006-02-15 09:45:30,549.0,Tychy,2006-02-15 09:45:25,77.0,Puerto Rico,2006-02-15 09:44:00
77.0,35,2,Virginia,Green,virginia.green@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,40.0,334 Munger (Monghyr) Lane,,Markazi,38145.0,481183273622.0,2006-02-15 09:45:30,32.0,Arecibo,2006-02-15 09:45:25,78.0,Romania,2006-02-15 09:44:00
77.0,125,1,Ethel,Webb,ethel.webb@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,130.0,1666 Qomsheh Drive,,So Paulo,66255.0,582835362905.0,2006-02-15 09:45:30,411.0,Ponce,2006-02-15 09:45:25,78.0,Romania,2006-02-15 09:44:00
78.0,124,1,Sheila,Wells,sheila.wells@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,0,129.0,569 Baicheng Lane,,Gauteng,60304.0,490211944645.0,2006-02-15 09:45:30,86.0,Botosani,2006-02-15 09:45:25,79.0,Runion,2006-02-15 09:44:00
78.0,148,1,Eleanor,Hunt,eleanor.hunt@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,153.0,782 Mosul Street,,Massachusetts,25545.0,885899703621.0,2006-02-15 09:45:30,95.0,Bucuresti,2006-02-15 09:45:25,79.0,Runion,2006-02-15 09:44:00
79.0,61,2,Katherine,Rivera,katherine.rivera@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,66.0,1717 Guadalajara Lane,,Missouri,85505.0,914090181665.0,2006-02-15 09:45:30,442.0,Saint-Denis,2006-02-15 09:45:25,80.0,Russian Federation,2006-02-15 09:44:00
80.0,2,1,Patricia,Johnson,patricia.johnson@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,7.0,692 Joliet Street,,Attika,83579.0,448477190408.0,2006-02-15 09:45:30,39.0,Atinsk,2006-02-15 09:45:25,81.0,Saint Vincent and the Grenadines,2006-02-15 09:44:00
80.0,331,1,Eric,Robert,eric.robert@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,338.0,431 Szkesfehrvr Avenue,,Baki,57828.0,119501405123.0,2006-02-15 09:45:30,49.0,Balaiha,2006-02-15 09:45:25,81.0,Saint Vincent and the Grenadines,2006-02-15 09:44:00
80.0,141,1,Debbie,Reyes,debbie.reyes@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,146.0,483 Ljubertsy Parkway,,Scotland,60562.0,581174211853.0,2006-02-15 09:45:30,150.0,Dzerzinsk,2006-02-15 09:45:25,81.0,Saint Vincent and the Grenadines,2006-02-15 09:44:00
80.0,418,2,Jeff,East,jeff.east@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,425.0,1866 al-Qatif Avenue,,California,89420.0,546793516940.0,2006-02-15 09:45:30,156.0,Elista,2006-02-15 09:45:25,81.0,Saint Vincent and the Grenadines,2006-02-15 09:44:00
80.0,516,2,Elmer,Noe,elmer.noe@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,525.0,1949 Sanya Street,,Gumma,61244.0,132100972047.0,2006-02-15 09:45:30,225.0,Ivanovo,2006-02-15 09:45:25,81.0,Saint Vincent and the Grenadines,2006-02-15 09:44:00
80.0,327,2,Larry,Thrasher,larry.thrasher@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,334.0,1816 Bydgoszcz Loop,,Dhaka,64308.0,965273813662.0,2006-02-15 09:45:30,235.0,Jaroslavl,2006-02-15 09:45:25,81.0,Saint Vincent and the Grenadines,2006-02-15 09:44:00
80.0,48,1,Ann,Evans,ann.evans@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,53.0,725 Isesaki Place,,Mekka,74428.0,876295323994.0,2006-02-15 09:45:30,238.0,Jelets,2006-02-15 09:45:25,81.0,Saint Vincent and the Grenadines,2006-02-15 09:44:00
80.0,162,2,Lauren,Hudson,lauren.hudson@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,167.0,1287 Xiangfan Boulevard,,Gifu,57844.0,819416131190.0,2006-02-15 09:45:30,254.0,Kaliningrad,2006-02-15 09:45:25,81.0,Saint Vincent and the Grenadines,2006-02-15 09:44:00
80.0,384,2,Ernest,Stepp,ernest.stepp@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,391.0,1793 Meixian Place,,Hmelnytskyi,33535.0,619966287415.0,2006-02-15 09:45:30,259.0,Kamyin,2006-02-15 09:45:25,81.0,Saint Vincent and the Grenadines,2006-02-15 09:44:00
80.0,324,2,Gary,Coy,gary.coy@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,331.0,1016 Iwakuni Street,,St George,49833.0,961370847344.0,2006-02-15 09:45:30,270.0,Kirovo-Tepetsk,2006-02-15 09:45:25,81.0,Saint Vincent and the Grenadines,2006-02-15 09:44:00
80.0,108,1,Tracy,Cole,tracy.cole@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,113.0,682 Junan Way,,North West,30418.0,622255216127.0,2006-02-15 09:45:30,274.0,Kolpino,2006-02-15 09:45:25,81.0,Saint Vincent and the Grenadines,2006-02-15 09:44:00
80.0,281,2,Leona,Obrien,leona.obrien@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,288.0,226 Halifax Street,,Xinxiang,58492.0,790651020929.0,2006-02-15 09:45:30,278.0,Korolev,2006-02-15 09:45:25,81.0,Saint Vincent and the Grenadines,2006-02-15 09:44:00
80.0,33,2,Anna,Hill,anna.hill@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,38.0,61 Tama Street,,Okayama,94065.0,708403338270.0,2006-02-15 09:45:30,285.0,Kurgan,2006-02-15 09:45:25,81.0,Saint Vincent and the Grenadines,2006-02-15 09:44:00
80.0,374,2,Jeremy,Hurtado,jeremy.hurtado@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,381.0,1618 Olomouc Manor,,Kurgan,26385.0,96846695220.0,2006-02-15 09:45:30,286.0,Kursk,2006-02-15 09:45:25,81.0,Saint Vincent and the Grenadines,2006-02-15 09:44:00
80.0,158,1,Veronica,Stone,veronica.stone@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,163.0,1440 Compton Place,,North Austria,81037.0,931059836497.0,2006-02-15 09:45:30,308.0,Lipetsk,2006-02-15 09:45:25,81.0,Saint Vincent and the Grenadines,2006-02-15 09:44:00
80.0,538,2,Ted,Breaux,ted.breaux@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,547.0,379 Lublin Parkway,,Toscana,74568.0,921960450089.0,2006-02-15 09:45:30,310.0,Ljubertsy,2006-02-15 09:45:25,81.0,Saint Vincent and the Grenadines,2006-02-15 09:44:00
80.0,80,1,Marilyn,Ross,marilyn.ross@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,85.0,320 Baiyin Parkway,,Mahajanga,37307.0,223664661973.0,2006-02-15 09:45:30,320.0,Maikop,2006-02-15 09:45:25,81.0,Saint Vincent and the Grenadines,2006-02-15 09:44:00
80.0,254,2,Maxine,Silva,maxine.silva@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,261.0,51 Laredo Avenue,,Sagaing,68146.0,884536620568.0,2006-02-15 09:45:30,343.0,Moscow,2006-02-15 09:45:25,81.0,Saint Vincent and the Grenadines,2006-02-15 09:44:00
80.0,431,2,Joel,Francisco,joel.francisco@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,438.0,596 Huixquilucan Place,,Nampula,65892.0,342709348083.0,2006-02-15 09:45:30,352.0,Nabereznyje Telny,2006-02-15 09:45:25,81.0,Saint Vincent and the Grenadines,2006-02-15 09:44:00
80.0,517,2,Brad,Mccurdy,brad.mccurdy@sakilacustomer.org,t,2006-02-14,2013-05-26 14:49:45.738,1,526.0,617 Klerksdorp Place,,Khanh Hoa,94707.0,574973479129.0,2006-02-15 09:45:30,367.0,Niznekamsk,2006-02-15 09:45:25,81.0,Saint Vincent and the Grenadines,2006-02-15 09:44:00
